PG,PG,SG,SG,SF,SF,PF,PF,C,P
Jamal Murray,Spencer Dinwiddie,Dwyane Wade,Dennis Schroder,Paul George,Bojan Bogdanovic,Blake Griffin,Serge Ibaka,Brook Lopez,253.5
Kemba Walker,Spencer Dinwiddie,Buddy Hield,Dwyane Wade,Paul George,Bojan Bogdanovic,Marvin III,Pascal Siakam,JaVale McGee,275.8
Stephen Curry,Spencer Dinwiddie,Buddy Hield,Dennis Schroder,Paul George,Justise Winslow,Paul Millsap,Pascal Siakam,Brook Lopez,277.6
Russell Westbrook,Spencer Dinwiddie,Buddy Hield,Dwyane Wade,Bojan Bogdanovic,Justise Winslow,Serge Ibaka,Thaddeus Young,Andre Drummond,309.4
Russell Westbrook,Kemba Walker,Dwyane Wade,Dennis Schroder,Bojan Bogdanovic,Justise Winslow,Pascal Siakam,Kyle Kuzma,Brook Lopez,290.5
Russell Westbrook,Spencer Dinwiddie,Dwyane Wade,Dennis Schroder,Bojan Bogdanovic,Rudy Gay,Paul Millsap,Marvin III,Willie Cauley-Stein,244.8
Kemba Walker,Spencer Dinwiddie,Buddy Hield,Bogdan Bogdanovic,Paul George,Rudy Gay,Serge Ibaka,Thaddeus Young,Brook Lopez,263.5
Russell Westbrook,Jamal Murray,Buddy Hield,Dennis Schroder,Rudy Gay,Justise Winslow,Serge Ibaka,Marvin III,Brook Lopez,279.6
Darren Collison,Spencer Dinwiddie,Dwyane Wade,Dennis Schroder,Paul George,Rudy Gay,Pascal Siakam,Thaddeus Young,Andre Drummond,240.5
Stephen Curry,Spencer Dinwiddie,Dwyane Wade,Bogdan Bogdanovic,Bojan Bogdanovic,Justise Winslow,Blake Griffin,Paul Millsap,JaVale McGee,277.1
Jamal Murray,Spencer Dinwiddie,Bogdan Bogdanovic,Dennis Schroder,Paul George,Justise Winslow,Marvin III,Kyle Kuzma,JaVale McGee,278.5
Ben Simmons,Spencer Dinwiddie,Dwyane Wade,Khris Middleton,Paul George,Justise Winslow,Marvin III,Thaddeus Young,Brook Lopez,268.0
Jamal Murray,Spencer Dinwiddie,Buddy Hield,Khris Middleton,LeBron James,Bojan Bogdanovic,Pascal Siakam,Thaddeus Young,Brook Lopez,303.2
Stephen Curry,Ben Simmons,Buddy Hield,Dwyane Wade,Bojan Bogdanovic,Rudy Gay,Serge Ibaka,Pascal Siakam,Brook Lopez,265.1
Darren Collison,Spencer Dinwiddie,Buddy Hield,Dennis Schroder,Bojan Bogdanovic,Justise Winslow,Blake Griffin,Marvin III,Nikola Jokic,283.3
Kemba Walker,Spencer Dinwiddie,Dennis Schroder,Khris Middleton,Rudy Gay,Justise Winslow,Blake Griffin,Serge Ibaka,JaVale McGee,258.5
Jamal Murray,Darren Collison,Buddy Hield,Dwyane Wade,Paul George,Justise Winslow,Serge Ibaka,Pascal Siakam,Willie Cauley-Stein,266.6
Stephen Curry,Spencer Dinwiddie,Dennis Schroder,Khris Middleton,Paul George,Bojan Bogdanovic,Larry Jr,Thaddeus Young,JaVale McGee,229.7
Jamal Murray,Stephen Curry,Dwyane Wade,Dennis Schroder,Bojan Bogdanovic,Justise Winslow,Larry Jr,Marvin III,Andre Drummond,228.4
Russell Westbrook,Spencer Dinwiddie,Jeremy Lamb,Dwyane Wade,Rudy Gay,Justise Winslow,Blake Griffin,Larry Jr,Brook Lopez,258.7
Jamal Murray,Spencer Dinwiddie,Dwyane Wade,Bogdan Bogdanovic,Bojan Bogdanovic,Rudy Gay,Pascal Siakam,Kyle Kuzma,Nikola Jokic,281.5
Jamal Murray,Spencer Dinwiddie,Buddy Hield,Dwyane Wade,Paul George,Rudy Gay,Larry Jr,Paul Millsap,Steven Adams,254.7
Jamal Murray,Darren Collison,Buddy Hield,Bogdan Bogdanovic,Paul George,Bojan Bogdanovic,Paul Millsap,Marvin III,Brook Lopez,261.2
Ben Simmons,Spencer Dinwiddie,Dwyane Wade,Dennis Schroder,LeBron James,Justise Winslow,Larry Jr,Pascal Siakam,JaVale McGee,256.5
Kemba Walker,Jamal Murray,Dwyane Wade,Dennis Schroder,Paul George,Justise Winslow,Paul Millsap,Thaddeus Young,Jarrett Allen,271.5
Darren Collison,Spencer Dinwiddie,Dwyane Wade,Bogdan Bogdanovic,LeBron James,Justise Winslow,Serge Ibaka,Kyle Kuzma,Brook Lopez,272.0
Ben Simmons,Spencer Dinwiddie,Jeremy Lamb,Buddy Hield,Paul George,Bojan Bogdanovic,Larry Jr,Kyle Kuzma,Brook Lopez,281.5
Jamal Murray,Spencer Dinwiddie,Buddy Hield,Dennis Schroder,Josh Richardson,Bojan Bogdanovic,Paul Millsap,Kyle Kuzma,Andre Drummond,288.1
Russell Westbrook,Jamal Murray,Dwyane Wade,Khris Middleton,Rudy Gay,Justise Winslow,Pascal Siakam,Thaddeus Young,JaVale McGee,289.8
Darren Collison,Spencer Dinwiddie,Dwyane Wade,Khris Middleton,Paul George,Bojan Bogdanovic,Paul Millsap,Kyle Kuzma,Jarrett Allen,260.4
Jamal Murray,Ben Simmons,Buddy Hield,Dennis Schroder,Bojan Bogdanovic,Rudy Gay,Blake Griffin,Thaddeus Young,JaVale McGee,302.9
Kemba Walker,Stephen Curry,Bogdan Bogdanovic,Dennis Schroder,Bojan Bogdanovic,Justise Winslow,Serge Ibaka,Thaddeus Young,Willie Cauley-Stein,260.8
Darren Collison,Spencer Dinwiddie,Jeremy Lamb,Dennis Schroder,LeBron James,Bojan Bogdanovic,Serge Ibaka,Paul Millsap,JaVale McGee,245.7
Stephen Curry,Spencer Dinwiddie,Jeremy Lamb,Khris Middleton,Bojan Bogdanovic,Justise Winslow,Marvin III,Pascal Siakam,Willie Cauley-Stein,249.6
Darren Collison,Spencer Dinwiddie,Bogdan Bogdanovic,Khris Middleton,Bojan Bogdanovic,Rudy Gay,Serge Ibaka,Marvin III,Andre Drummond,228.0
Kemba Walker,Darren Collison,Buddy Hield,Dwyane Wade,Rudy Gay,Justise Winslow,Paul Millsap,Marvin III,Andre Drummond,263.2
Russell Westbrook,Spencer Dinwiddie,Bogdan Bogdanovic,Dennis Schroder,Josh Richardson,Bojan Bogdanovic,Pascal Siakam,Thaddeus Young,Jarrett Allen,286.4
Kemba Walker,Darren Collison,Buddy Hield,Dennis Schroder,Paul George,Bojan Bogdanovic,Larry Jr,Serge Ibaka,Jarrett Allen,235.4
Jamal Murray,Stephen Curry,Jeremy Lamb,Buddy Hield,Bojan Bogdanovic,Justise Winslow,Serge Ibaka,Kyle Kuzma,JaVale McGee,284.0
Stephen Curry,Spencer Dinwiddie,Buddy Hield,Dwyane Wade,Josh Richardson,Justise Winslow,Marvin III,Kyle Kuzma,Jarrett Allen,274.0
